,DateTime,measuring
0,1/1/2022 0:30,24.25
1,1/1/2022 1:30,19.01
2,1/1/2022 2:30,13.23
3,1/1/2022 3:30,12.07
4,1/1/2022 4:30,13.24
5,1/1/2022 5:30,14.42
6,1/1/2022 6:30,13.3
7,1/1/2022 7:30,15.44
8,1/1/2022 8:30,19.94
9,1/1/2022 9:30,11.99
10,1/1/2022 10:30,25.63
11,1/1/2022 11:30,37.62
12,1/1/2022 12:30,45.29
13,1/1/2022 13:30,49.17
14,1/1/2022 14:30,49.92
15,1/1/2022 15:30,50.15
16,1/1/2022 16:30,48.92
17,1/1/2022 17:30,47.13
18,1/1/2022 18:30,41.55
19,1/1/2022 19:30,38.28
20,1/1/2022 20:30,35
21,1/1/2022 21:30,22.11
22,1/1/2022 22:30,23.46
23,1/1/2022 23:30,30.55
24,1/2/2022 0:30,32.15
25,1/2/2022 1:30,25.2
26,1/2/2022 2:30,27.29
27,1/2/2022 3:30,29.97
28,1/2/2022 4:30,26.5
29,1/2/2022 5:30,26.12
30,1/2/2022 6:30,24.52
31,1/2/2022 7:30,28.89
32,1/2/2022 8:30,27.33
33,1/2/2022 9:30,27.34
34,1/2/2022 10:30,34.61
35,1/2/2022 11:30,49.06
36,1/2/2022 12:30,55.63
37,1/2/2022 13:30,61.07
38,1/2/2022 14:30,56.27
39,1/2/2022 15:30,47.48
40,1/2/2022 16:30,40.29
41,1/2/2022 17:30,42.98
42,1/2/2022 18:30,34.97
43,1/2/2022 19:30,39.98
44,1/2/2022 20:30,36.11
45,1/2/2022 21:30,33.85
46,1/2/2022 22:30,36.76
47,1/2/2022 23:30,36.89
48,1/3/2022 0:30,38.62
49,1/3/2022 1:30,31.66
50,1/3/2022 2:30,28.04
51,1/3/2022 3:30,22.41
52,1/3/2022 4:30,20.47
53,1/3/2022 5:30,19.08
54,1/3/2022 6:30,18.76
55,1/3/2022 7:30,24.77
56,1/3/2022 8:30,33.34
57,1/3/2022 9:30,42.74
58,1/3/2022 10:30,53.77
59,1/3/2022 11:30,58.52
60,1/3/2022 12:30,57.51
61,1/3/2022 13:30,59.47
62,1/3/2022 14:30,56.79
63,1/3/2022 15:30,48.25
64,1/3/2022 16:30,55.37
65,1/3/2022 17:30,53.57
66,1/3/2022 18:30,49.3
67,1/3/2022 19:30,46.36
68,1/3/2022 20:30,45.01
69,1/3/2022 21:30,45.52
70,1/3/2022 22:30,39.9
71,1/3/2022 23:30,39.63
72,1/4/2022 0:30,39.28
73,1/4/2022 1:30,39.22
74,1/4/2022 2:30,35.01
75,1/4/2022 3:30,31.35
76,1/4/2022 4:30,31.23
77,1/4/2022 5:30,21.96
78,1/4/2022 6:30,19.5
79,1/4/2022 7:30,13.96
80,1/4/2022 8:30,22.32
81,1/4/2022 9:30,28.19
82,1/4/2022 10:30,44.59
83,1/4/2022 11:30,46.87
84,1/4/2022 12:30,38.39
85,1/4/2022 13:30,38.41
86,1/4/2022 14:30,29.9
87,1/4/2022 15:30,28.2
88,1/4/2022 16:30,42.4
89,1/4/2022 17:30,43.6
90,1/4/2022 18:30,40.18
91,1/4/2022 19:30,33.72
92,1/4/2022 20:30,23.96
93,1/4/2022 21:30,27.45
94,1/4/2022 22:30,23.3
95,1/4/2022 23:30,24.56
96,1/5/2022 0:30,21.95
97,1/5/2022 1:30,19.08
98,1/5/2022 2:30,16.1
99,1/5/2022 3:30,15.11
100,1/5/2022 4:30,16.05
101,1/5/2022 5:30,14.09
102,1/5/2022 6:30,13.51
103,1/5/2022 7:30,14.37
104,1/5/2022 8:30,28.7
105,1/5/2022 9:30,39.22
106,1/5/2022 10:30,44.51
107,1/5/2022 11:30,44
108,1/5/2022 12:30,43.08
109,1/5/2022 13:30,40.98
110,1/5/2022 14:30,38.43
111,1/5/2022 15:30,32.94
112,1/5/2022 16:30,32.79
113,1/5/2022 17:30,33.71
114,1/5/2022 18:30,32.29
115,1/5/2022 19:30,35.73
116,1/5/2022 20:30,39.09
117,1/5/2022 21:30,30.05
118,1/5/2022 22:30,28.49
119,1/5/2022 23:30,31.39
120,1/6/2022 0:30,33.31
121,1/6/2022 1:30,35.62
122,1/6/2022 2:30,35.48
123,1/6/2022 3:30,34.38
124,1/6/2022 4:30,34.99
125,1/6/2022 5:30,32.96
126,1/6/2022 6:30,27.68
127,1/6/2022 7:30,24.88
128,1/6/2022 8:30,23.61
129,1/6/2022 9:30,20.72
130,1/6/2022 10:30,19.99
131,1/6/2022 11:30,19.06
132,1/6/2022 12:30,17.04
133,1/6/2022 13:30,21.33
134,1/6/2022 14:30,22.93
135,1/6/2022 15:30,23.08
136,1/6/2022 16:30,24.63
137,1/6/2022 17:30,22.06
138,1/6/2022 18:30,18.57
139,1/6/2022 19:30,16.85
140,1/6/2022 20:30,15.92
141,1/6/2022 21:30,12.94
142,1/6/2022 22:30,12.64
143,1/6/2022 23:30,12.82
144,1/7/2022 0:30,12.86
145,1/7/2022 1:30,13.77
146,1/7/2022 2:30,12.91
147,1/7/2022 3:30,12.65
148,1/7/2022 4:30,11.03
149,1/7/2022 5:30,9.96
150,1/7/2022 6:30,9.9
151,1/7/2022 7:30,8
152,1/7/2022 8:30,10.13
153,1/7/2022 9:30,17.95
154,1/7/2022 10:30,22.53
155,1/7/2022 11:30,23.52
156,1/7/2022 12:30,23.47
157,1/7/2022 13:30,22.76
158,1/7/2022 14:30,22.6
159,1/7/2022 15:30,22.96
160,1/7/2022 16:30,21.09
161,1/7/2022 17:30,21.66
162,1/7/2022 18:30,22.09
163,1/7/2022 19:30,20.05
164,1/7/2022 20:30,16.94
165,1/7/2022 21:30,17.79
166,1/7/2022 22:30,10.31
167,1/7/2022 23:30,10.83
168,1/8/2022 0:30,10.57
169,1/8/2022 1:30,8.94
170,1/8/2022 2:30,10.79
171,1/8/2022 3:30,8.35
172,1/8/2022 4:30,9.5
173,1/8/2022 5:30,10.4
174,1/8/2022 6:30,11.38
175,1/8/2022 7:30,10.49
176,1/8/2022 8:30,11.29
177,1/8/2022 9:30,14.89
178,1/8/2022 10:30,21.61
179,1/8/2022 11:30,22.34
180,1/8/2022 12:30,27.73
181,1/8/2022 13:30,30.7
182,1/8/2022 14:30,30.89
183,1/8/2022 15:30,28.96
184,1/8/2022 16:30,25.36
185,1/8/2022 17:30,25.45
186,1/8/2022 18:30,25.45
187,1/8/2022 19:30,23.7
188,1/8/2022 20:30,21.08
189,1/8/2022 21:30,20.6
190,1/8/2022 22:30,19.39
191,1/8/2022 23:30,16.9
192,1/9/2022 0:30,12.62
193,1/9/2022 1:30,9.93
194,1/9/2022 2:30,9.92
195,1/9/2022 3:30,11.39
196,1/9/2022 4:30,9.73
197,1/9/2022 5:30,8.67
198,1/9/2022 6:30,11.16
199,1/9/2022 7:30,13.91
200,1/9/2022 8:30,15.9
201,1/9/2022 9:30,18.91
202,1/9/2022 10:30,22.94
203,1/9/2022 11:30,22.68
204,1/9/2022 12:30,22.4
205,1/9/2022 13:30,13.96
206,1/9/2022 14:30,12.79
207,1/9/2022 15:30,16.34
208,1/9/2022 16:30,11.48
209,1/9/2022 17:30,13.03
210,1/9/2022 18:30,11.07
211,1/9/2022 19:30,8.51
212,1/9/2022 20:30,11.08
213,1/9/2022 21:30,11.61
214,1/9/2022 22:30,7.1
215,1/9/2022 23:30,7.81
216,1/10/2022 0:30,8.75
217,1/10/2022 1:30,11.14
218,1/10/2022 2:30,11.78
219,1/10/2022 3:30,11.5
220,1/10/2022 4:30,11.23
221,1/10/2022 5:30,11.32
222,1/10/2022 6:30,10.33
223,1/10/2022 7:30,9.65
224,1/10/2022 8:30,8.51
225,1/10/2022 9:30,11.64
226,1/10/2022 10:30,16.64
227,1/10/2022 11:30,19.42
228,1/10/2022 12:30,22.8
229,1/10/2022 13:30,22.15
230,1/10/2022 14:30,22.09
231,1/10/2022 15:30,23.66
232,1/10/2022 16:30,25.26
233,1/10/2022 17:30,23.15
234,1/10/2022 18:30,20.78
235,1/10/2022 19:30,20.58
236,1/10/2022 20:30,18.73
237,1/10/2022 21:30,16.73
238,1/10/2022 22:30,16.39
239,1/10/2022 23:30,8.93
240,1/11/2022 0:30,8.8
241,1/11/2022 1:30,10.18
242,1/11/2022 2:30,10.74
243,1/11/2022 3:30,8.87
244,1/11/2022 4:30,8.83
245,1/11/2022 5:30,10.12
246,1/11/2022 6:30,10.29
247,1/11/2022 7:30,10.57
248,1/11/2022 8:30,9.38
249,1/11/2022 9:30,14.4
250,1/11/2022 10:30,20.26
251,1/11/2022 11:30,22.34
252,1/11/2022 12:30,25.07
253,1/11/2022 13:30,29.11
254,1/11/2022 14:30,27.51
255,1/11/2022 15:30,26.37
256,1/11/2022 16:30,25.88
257,1/11/2022 17:30,23.34
258,1/11/2022 18:30,21.14
259,1/11/2022 19:30,17.78
260,1/11/2022 20:30,14.46
261,1/11/2022 21:30,16.53
262,1/11/2022 22:30,14.77
263,1/11/2022 23:30,11.53
264,1/12/2022 0:30,10.93
265,1/12/2022 1:30,13.08
266,1/12/2022 2:30,10.17
267,1/12/2022 3:30,9.32
268,1/12/2022 4:30,9
269,1/12/2022 5:30,10.37
270,1/12/2022 6:30,9.68
271,1/12/2022 7:30,7.32
272,1/12/2022 8:30,7.37
273,1/12/2022 9:30,6.35
274,1/12/2022 10:30,9.73
275,1/12/2022 11:30,14.83
276,1/12/2022 12:30,28.55
277,1/12/2022 13:30,37.92
278,1/12/2022 14:30,33.74
279,1/12/2022 15:30,30.56
280,1/12/2022 16:30,26.83
281,1/12/2022 17:30,29.14
282,1/12/2022 18:30,20.99
283,1/12/2022 19:30,16.55
284,1/12/2022 20:30,16.35
285,1/12/2022 21:30,17.1
286,1/12/2022 22:30,16.38
287,1/12/2022 23:30,10.83
288,1/13/2022 0:30,11.36
289,1/13/2022 1:30,15.64
290,1/13/2022 2:30,11.55
291,1/13/2022 3:30,9.94
292,1/13/2022 4:30,9.25
293,1/13/2022 5:30,9.07
294,1/13/2022 6:30,8.94
295,1/13/2022 7:30,6.94
296,1/13/2022 8:30,9.78
297,1/13/2022 9:30,12.13
298,1/13/2022 10:30,19.05
299,1/13/2022 11:30,22.05
300,1/13/2022 12:30,37.82
301,1/13/2022 13:30,42.4
302,1/13/2022 14:30,37.75
303,1/13/2022 15:30,34.41
304,1/13/2022 16:30,30.53
305,1/13/2022 17:30,25.8
306,1/13/2022 18:30,25.2
307,1/13/2022 19:30,22.83
308,1/13/2022 20:30,18.35
309,1/13/2022 21:30,8.33
310,1/13/2022 22:30,10.69
311,1/13/2022 23:30,14.4
312,1/14/2022 0:30,15.05
313,1/14/2022 1:30,18.81
314,1/14/2022 2:30,18.86
315,1/14/2022 3:30,17.6
316,1/14/2022 4:30,16.81
317,1/14/2022 5:30,15.16
318,1/14/2022 6:30,14.41
319,1/14/2022 7:30,11.9
320,1/14/2022 8:30,10.63
321,1/14/2022 9:30,9.07
322,1/14/2022 10:30,26.07
323,1/14/2022 11:30,27.17
324,1/14/2022 12:30,39.74
325,1/14/2022 13:30,49.3
326,1/14/2022 14:30,36.06
327,1/14/2022 15:30,47.85
328,1/14/2022 16:30,48.84
329,1/14/2022 17:30,47.04
330,1/14/2022 18:30,23.8
331,1/14/2022 19:30,26.78
332,1/14/2022 20:30,24.15
333,1/14/2022 21:30,16.14
334,1/14/2022 22:30,13.18
335,1/14/2022 23:30,13.62
336,1/15/2022 0:30,16.81
337,1/15/2022 1:30,11.89
338,1/15/2022 2:30,12.64
339,1/15/2022 3:30,13.9
340,1/15/2022 4:30,14.55
341,1/15/2022 5:30,15.39
342,1/15/2022 6:30,12.97
343,1/15/2022 7:30,13.56
344,1/15/2022 8:30,30.95
345,1/15/2022 9:30,42.68
346,1/15/2022 10:30,55.56
347,1/15/2022 11:30,56.54
348,1/15/2022 12:30,74.97
349,1/15/2022 13:30,66.12
350,1/15/2022 14:30,52.08
351,1/15/2022 15:30,47.67
352,1/15/2022 16:30,41.88
353,1/15/2022 17:30,42.6
354,1/15/2022 18:30,37.36
355,1/15/2022 19:30,30.49
356,1/15/2022 20:30,23.63
357,1/15/2022 21:30,22.39
358,1/15/2022 22:30,18.52
359,1/15/2022 23:30,17.38
360,1/16/2022 0:30,22.17
361,1/16/2022 1:30,19.2
362,1/16/2022 2:30,18.37
363,1/16/2022 3:30,16.83
364,1/16/2022 4:30,12.43
365,1/16/2022 5:30,12.65
366,1/16/2022 6:30,11.99
367,1/16/2022 7:30,10.81
368,1/16/2022 8:30,23.47
369,1/16/2022 9:30,35.81
370,1/16/2022 10:30,44.94
371,1/16/2022 11:30,50.55
372,1/16/2022 12:30,47.31
373,1/16/2022 13:30,80.08
374,1/16/2022 14:30,68.81
375,1/16/2022 15:30,50.28
376,1/16/2022 16:30,44.46
377,1/16/2022 17:30,41.51
378,1/16/2022 18:30,36.72
379,1/16/2022 19:30,33.05
380,1/16/2022 20:30,25.77
381,1/16/2022 21:30,27.04
382,1/16/2022 22:30,25.39
383,1/16/2022 23:30,42.34
384,1/17/2022 0:30,50.66
385,1/17/2022 1:30,47.53
386,1/17/2022 2:30,40.34
387,1/17/2022 3:30,33.91
388,1/17/2022 4:30,31.26
389,1/17/2022 5:30,38.77
390,1/17/2022 6:30,33.32
391,1/17/2022 7:30,26.68
392,1/17/2022 8:30,28.59
393,1/17/2022 9:30,35.73
394,1/17/2022 10:30,39.71
395,1/17/2022 11:30,43.93
396,1/17/2022 12:30,47.14
397,1/17/2022 13:30,47.22
398,1/17/2022 14:30,77.35
399,1/17/2022 15:30,74.81
400,1/17/2022 16:30,77.02
401,1/17/2022 17:30,61.06
402,1/17/2022 18:30,57.99
403,1/17/2022 19:30,49.64
404,1/17/2022 20:30,48.36
405,1/17/2022 21:30,43.62
406,1/17/2022 22:30,41.21
407,1/17/2022 23:30,36.01
408,1/18/2022 0:30,37.5
409,1/18/2022 1:30,30.98
410,1/18/2022 2:30,31.63
411,1/18/2022 3:30,25.05
412,1/18/2022 4:30,27.21
413,1/18/2022 5:30,28.06
414,1/18/2022 6:30,20.16
415,1/18/2022 7:30,13.45
416,1/18/2022 8:30,19.72
417,1/18/2022 9:30,31.03
418,1/18/2022 10:30,36.98
419,1/18/2022 11:30,41.09
420,1/18/2022 12:30,51.07
421,1/18/2022 13:30,69.13
422,1/18/2022 14:30,88.25
423,1/18/2022 15:30,82.04
424,1/18/2022 16:30,77.6
425,1/18/2022 17:30,79.94
426,1/18/2022 18:30,60.41
427,1/18/2022 19:30,52.34
428,1/18/2022 20:30,56.5
429,1/18/2022 21:30,60.06
430,1/18/2022 22:30,39.9
431,1/18/2022 23:30,29.34
432,1/19/2022 0:30,21.95
433,1/19/2022 1:30,18.34
434,1/19/2022 2:30,15.37
435,1/19/2022 3:30,16.36
436,1/19/2022 4:30,19.76
437,1/19/2022 5:30,17.35
438,1/19/2022 6:30,19.52
439,1/19/2022 7:30,25.29
440,1/19/2022 8:30,22.92
441,1/19/2022 9:30,29.43
442,1/19/2022 10:30,36.17
443,1/19/2022 11:30,44.49
444,1/19/2022 12:30,57.38
445,1/19/2022 13:30,59.31
446,1/19/2022 14:30,51.04
447,1/19/2022 15:30,44.01
448,1/19/2022 16:30,38.31
449,1/19/2022 17:30,29.6
450,1/19/2022 18:30,45.52
451,1/19/2022 19:30,40.53
452,1/19/2022 20:30,46.44
453,1/19/2022 21:30,44.62
454,1/19/2022 22:30,37.39
455,1/19/2022 23:30,31.84
456,1/20/2022 0:30,28
457,1/20/2022 1:30,25.65
458,1/20/2022 2:30,24.73
459,1/20/2022 3:30,17.65
460,1/20/2022 4:30,17.43
461,1/20/2022 5:30,13.57
462,1/20/2022 6:30,13.57
463,1/20/2022 7:30,13.51
464,1/20/2022 8:30,18.16
465,1/20/2022 9:30,21.63
466,1/20/2022 10:30,42.37
467,1/20/2022 11:30,29.5
468,1/20/2022 12:30,53.82
469,1/20/2022 13:30,63.83
470,1/20/2022 14:30,67.46
471,1/20/2022 15:30,52.52
472,1/20/2022 16:30,42.91
473,1/20/2022 17:30,50.58
474,1/20/2022 18:30,44.33
475,1/20/2022 19:30,34.3
476,1/20/2022 20:30,34.29
477,1/20/2022 21:30,36.78
478,1/20/2022 22:30,24.41
479,1/20/2022 23:30,27.55
480,1/21/2022 0:30,37.11
481,1/21/2022 1:30,28.01
482,1/21/2022 2:30,79.44
483,1/21/2022 3:30,121.8
484,1/21/2022 4:30,106.94
485,1/21/2022 5:30,98.57
486,1/21/2022 6:30,98.56
487,1/21/2022 7:30,109.06
488,1/21/2022 8:30,109.28
489,1/21/2022 9:30,118.16
490,1/21/2022 10:30,154.28
491,1/21/2022 11:30,178.68
492,1/21/2022 12:30,118.44
493,1/21/2022 13:30,79.1
494,1/21/2022 14:30,54.3
495,1/21/2022 15:30,44.76
496,1/21/2022 16:30,48.48
497,1/21/2022 17:30,40.37
498,1/21/2022 18:30,47.29
499,1/21/2022 19:30,55.51
500,1/21/2022 20:30,49.59
501,1/21/2022 21:30,57.75
502,1/21/2022 22:30,59.81
503,1/21/2022 23:30,59.72
504,1/22/2022 0:30,101.94
505,1/22/2022 1:30,105.66
506,1/22/2022 2:30,99.13
507,1/22/2022 3:30,104.25
508,1/22/2022 4:30,114.26
509,1/22/2022 5:30,107.25
510,1/22/2022 6:30,112.31
511,1/22/2022 7:30,111.1
512,1/22/2022 8:30,124.06
513,1/22/2022 9:30,123.46
514,1/22/2022 10:30,115.15
515,1/22/2022 11:30,74.74
516,1/22/2022 12:30,64.05
517,1/22/2022 13:30,85.48
518,1/22/2022 14:30,74.83
519,1/22/2022 15:30,66.02
520,1/22/2022 16:30,61.22
521,1/22/2022 17:30,63.75
522,1/22/2022 18:30,67.52
523,1/22/2022 19:30,65.52
524,1/22/2022 20:30,50.18
525,1/22/2022 21:30,47.44
526,1/22/2022 22:30,51.13
527,1/22/2022 23:30,43.24
528,1/23/2022 0:30,53.15
529,1/23/2022 1:30,59.09
530,1/23/2022 2:30,64.38
531,1/23/2022 3:30,61.4
532,1/23/2022 4:30,57.4
533,1/23/2022 5:30,48.32
534,1/23/2022 6:30,50.37
535,1/23/2022 7:30,56.25
536,1/23/2022 8:30,44.52
537,1/23/2022 9:30,32.45
538,1/23/2022 10:30,30.15
539,1/23/2022 11:30,43.1
540,1/23/2022 12:30,59.21
541,1/23/2022 13:30,61.9
542,1/23/2022 14:30,62.25
543,1/23/2022 15:30,58.53
544,1/23/2022 16:30,55.14
545,1/23/2022 17:30,56.24
546,1/23/2022 18:30,60.38
547,1/23/2022 19:30,61.23
548,1/23/2022 20:30,63.61
549,1/23/2022 21:30,62.41
550,1/23/2022 22:30,61.5
551,1/23/2022 23:30,58
552,1/24/2022 0:30,59.86
553,1/24/2022 1:30,53.62
554,1/24/2022 2:30,58.25
555,1/24/2022 3:30,66.29
556,1/24/2022 4:30,109.44
557,1/24/2022 5:30,104.85
558,1/24/2022 6:30,107.23
559,1/24/2022 7:30,109.32
560,1/24/2022 8:30,106.11
561,1/24/2022 9:30,113.63
562,1/24/2022 10:30,144.47
563,1/24/2022 11:30,138.37
564,1/24/2022 12:30,117.65
565,1/24/2022 13:30,88.27
566,1/24/2022 14:30,78.13
567,1/24/2022 15:30,71.03
568,1/24/2022 16:30,61.91
569,1/24/2022 17:30,58.75
570,1/24/2022 18:30,59.9
571,1/24/2022 19:30,64.51
572,1/24/2022 20:30,64.91
573,1/24/2022 21:30,64.56
574,1/24/2022 22:30,59.63
575,1/24/2022 23:30,56.34
576,1/25/2022 0:30,96.79
577,1/25/2022 1:30,110.41
578,1/25/2022 2:30,125.55
579,1/25/2022 3:30,121.94
580,1/25/2022 4:30,116.52
581,1/25/2022 5:30,107.79
582,1/25/2022 6:30,110.24
583,1/25/2022 7:30,109.9
584,1/25/2022 8:30,126.04
585,1/25/2022 9:30,126.8
586,1/25/2022 10:30,135.81
587,1/25/2022 11:30,110.33
588,1/25/2022 12:30,86.76
589,1/25/2022 13:30,69.2
590,1/25/2022 14:30,61.25
591,1/25/2022 15:30,55.53
592,1/25/2022 16:30,53.23
593,1/25/2022 17:30,59.27
594,1/25/2022 18:30,64.65
595,1/25/2022 19:30,58.16
596,1/25/2022 20:30,56.51
597,1/25/2022 21:30,54.87
598,1/25/2022 22:30,56.04
599,1/25/2022 23:30,49.67
600,1/26/2022 0:30,90.23
601,1/26/2022 1:30,108.55
602,1/26/2022 2:30,107.25
603,1/26/2022 3:30,101.3
604,1/26/2022 4:30,84.52
605,1/26/2022 5:30,69.93
606,1/26/2022 6:30,69.68
607,1/26/2022 7:30,72.71
608,1/26/2022 8:30,64.1
609,1/26/2022 9:30,50.55
610,1/26/2022 10:30,54.53
611,1/26/2022 11:30,59.82
612,1/26/2022 12:30,70.59
613,1/26/2022 13:30,73
614,1/26/2022 14:30,78.83
615,1/26/2022 15:30,69.95
616,1/26/2022 16:30,64.65
617,1/26/2022 17:30,67.52
618,1/26/2022 18:30,62.21
619,1/26/2022 19:30,75.64
620,1/26/2022 20:30,89.21
621,1/26/2022 21:30,85.2
622,1/26/2022 22:30,76.13
623,1/26/2022 23:30,69.25
624,1/27/2022 0:30,72.72
625,1/27/2022 1:30,79.66
626,1/27/2022 2:30,78.64
627,1/27/2022 3:30,75.06
628,1/27/2022 4:30,92.33
629,1/27/2022 5:30,102.12
630,1/27/2022 6:30,121.26
631,1/27/2022 7:30,95.02
632,1/27/2022 8:30,81.91
633,1/27/2022 9:30,127.08
634,1/27/2022 10:30,109.25
635,1/27/2022 11:30,157.54
636,1/27/2022 12:30,157.05
637,1/27/2022 13:30,149.82
638,1/27/2022 14:30,143.59
639,1/27/2022 15:30,142.07
640,1/27/2022 16:30,133.01
641,1/27/2022 17:30,125.09
642,1/27/2022 18:30,117.4
643,1/27/2022 19:30,115.88
644,1/27/2022 20:30,115.88
645,1/27/2022 21:30,112.27
646,1/27/2022 22:30,111.88
647,1/27/2022 23:30,107.64
648,1/28/2022 0:30,104.87
649,1/28/2022 1:30,100.3
650,1/28/2022 2:30,89.95
651,1/28/2022 3:30,76.93
652,1/28/2022 4:30,69.3
653,1/28/2022 5:30,67.26
654,1/28/2022 6:30,67.59
655,1/28/2022 7:30,65.1
656,1/28/2022 8:30,64.16
657,1/28/2022 9:30,60.07
658,1/28/2022 10:30,53.47
659,1/28/2022 11:30,51.9
660,1/28/2022 12:30,45.9
661,1/28/2022 13:30,32.28
662,1/28/2022 14:30,33.84
663,1/28/2022 15:30,38.37
664,1/28/2022 16:30,37.36
665,1/28/2022 17:30,37.08
666,1/28/2022 18:30,33.46
667,1/28/2022 19:30,37.05
668,1/28/2022 20:30,39.32
669,1/28/2022 21:30,34.96
670,1/28/2022 22:30,38.31
671,1/28/2022 23:30,36.4
672,1/29/2022 0:30,38.5
673,1/29/2022 1:30,39.03
674,1/29/2022 2:30,40.46
675,1/29/2022 3:30,37.94
676,1/29/2022 4:30,37.98
677,1/29/2022 5:30,36.02
678,1/29/2022 6:30,37.53
679,1/29/2022 7:30,36.73
680,1/29/2022 8:30,38.91
681,1/29/2022 9:30,42.09
682,1/29/2022 10:30,40.37
683,1/29/2022 11:30,41.91
684,1/29/2022 12:30,42.94
685,1/29/2022 13:30,43.04
686,1/29/2022 14:30,41.89
687,1/29/2022 15:30,41.04
688,1/29/2022 16:30,40.06
689,1/29/2022 17:30,38.39
690,1/29/2022 18:30,38.99
691,1/29/2022 19:30,36.74
692,1/29/2022 20:30,39.99
693,1/29/2022 21:30,38.58
694,1/29/2022 22:30,42.81
695,1/29/2022 23:30,37.1
696,1/30/2022 0:30,34.86
697,1/30/2022 1:30,37.2
698,1/30/2022 2:30,35.55
699,1/30/2022 3:30,36.51
700,1/30/2022 4:30,35.11
701,1/30/2022 5:30,35.34
702,1/30/2022 6:30,32.21
703,1/30/2022 7:30,24.64
704,1/30/2022 8:30,20.58
705,1/30/2022 9:30,17.31
706,1/30/2022 10:30,18.19
707,1/30/2022 11:30,28.64
708,1/30/2022 12:30,33.86
709,1/30/2022 13:30,34.25
710,1/30/2022 14:30,31.73
711,1/30/2022 15:30,31.09
712,1/30/2022 16:30,31.36
713,1/30/2022 17:30,32.87
714,1/30/2022 18:30,31.59
715,1/30/2022 19:30,30.11
716,1/30/2022 20:30,26.87
717,1/30/2022 21:30,22.19
718,1/30/2022 22:30,24.49
719,1/30/2022 23:30,25.34
720,1/31/2022 0:30,28.27
721,1/31/2022 1:30,29.56
722,1/31/2022 2:30,31.79
723,1/31/2022 3:30,31.47
724,1/31/2022 4:30,30.68
725,1/31/2022 5:30,30.59
726,1/31/2022 6:30,30.06
727,1/31/2022 7:30,24.49
728,1/31/2022 8:30,16.73
729,1/31/2022 9:30,19.67
730,1/31/2022 10:30,28.08
731,1/31/2022 11:30,40.18
732,1/31/2022 12:30,39.44
733,1/31/2022 13:30,37.19
734,1/31/2022 14:30,40.91
735,1/31/2022 15:30,39.71
736,1/31/2022 16:30,34.88
737,1/31/2022 17:30,47.67
738,1/31/2022 18:30,49.35
739,1/31/2022 19:30,47.14
740,1/31/2022 20:30,45.02
741,1/31/2022 21:30,40.66
742,1/31/2022 22:30,37.38
743,1/31/2022 23:30,46.4
744,2/1/2022 0:30,48.26
745,2/1/2022 1:30,45.23
746,2/1/2022 2:30,45.98
747,2/1/2022 3:30,45.13
748,2/1/2022 4:30,44.78
749,2/1/2022 5:30,44.75
750,2/1/2022 6:30,40.36
751,2/1/2022 7:30,29.31
752,2/1/2022 8:30,33.71
753,2/1/2022 9:30,42.88
754,2/1/2022 10:30,44.7
755,2/1/2022 11:30,45.45
756,2/1/2022 12:30,47.93
757,2/1/2022 13:30,48.63
758,2/1/2022 14:30,45.14
759,2/1/2022 15:30,45.04
760,2/1/2022 16:30,47.52
761,2/1/2022 17:30,45.49
762,2/1/2022 18:30,44.05
763,2/1/2022 19:30,43.27
764,2/1/2022 20:30,46.33
765,2/1/2022 21:30,45.27
766,2/1/2022 22:30,46.56
767,2/1/2022 23:30,45.58
768,2/2/2022 0:30,40.19
769,2/2/2022 1:30,46.38
770,2/2/2022 2:30,46.94
771,2/2/2022 3:30,49.1
772,2/2/2022 4:30,50.42
773,2/2/2022 5:30,52.76
774,2/2/2022 6:30,46.13
775,2/2/2022 7:30,28.12
776,2/2/2022 8:30,18.6
777,2/2/2022 9:30,29.4
778,2/2/2022 10:30,36.43
779,2/2/2022 11:30,51.53
780,2/2/2022 12:30,57.3
781,2/2/2022 13:30,59.48
782,2/2/2022 14:30,59.99
783,2/2/2022 15:30,53.66
784,2/2/2022 16:30,55.9
785,2/2/2022 17:30,60.9
786,2/2/2022 18:30,58.95
787,2/2/2022 19:30,54.62
788,2/2/2022 20:30,52.77
789,2/2/2022 21:30,40.47
790,2/2/2022 22:30,45.64
791,2/2/2022 23:30,39.68
792,2/3/2022 0:30,38.5
793,2/3/2022 1:30,46.85
794,2/3/2022 2:30,43.63
795,2/3/2022 3:30,42.78
796,2/3/2022 4:30,48.8
797,2/3/2022 5:30,43.83
798,2/3/2022 6:30,45.9
799,2/3/2022 7:30,35.2
800,2/3/2022 8:30,34.61
801,2/3/2022 9:30,39.45
802,2/3/2022 10:30,36.29
803,2/3/2022 11:30,54.91
804,2/3/2022 12:30,60.34
805,2/3/2022 13:30,54.49
806,2/3/2022 14:30,52.52
807,2/3/2022 15:30,50.48
808,2/3/2022 16:30,49.01
809,2/3/2022 17:30,48.8
810,2/3/2022 18:30,54.31
811,2/3/2022 19:30,58.49
812,2/3/2022 20:30,50.16
813,2/3/2022 21:30,43.65
814,2/3/2022 22:30,46.29
815,2/3/2022 23:30,38.13
816,2/4/2022 0:30,37.13
817,2/4/2022 1:30,39.65
818,2/4/2022 2:30,44.61
819,2/4/2022 3:30,56.92
820,2/4/2022 4:30,50.69
821,2/4/2022 5:30,39.22
822,2/4/2022 6:30,46.06
